R,G,B
40,80,72
40,80,64
40,80,64
32,80,72
32,80,72
32,80,64
32,76,64
32,76,64
40,76,64
40,76,64
40,76,64
40,76,72
40,76,72
40,72,72
40,76,72
48,72,72
48,72,72
56,72,80
56,68,80
56,68,88
56,68,88
48,68,88
48,64,88
48,64,80
40,64,80
48,64,72
48,60,80
40,56,80
48,56,80
40,56,72
40,56,72
40,52,72
32,48,64
32,48,64
32,44,64
24,40,56
32,40,56
24,40,48
24,40,48
24,36,40
24,36,40
16,32,48
16,32,48
24,32,40
24,28,40
16,28,32
16,28,32
16,28,40
16,28,40
16,20,32
16,20,32
16,20,24
16,20,24
8,20,24
16,20,24
16,16,24
16,16,24
16,16,24
16,16,24
16,16,16
16,16,16
8,16,16
8,16,16
8,16,24
8,16,24
8,16,24
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
0,16,8
8,16,16
8,12,16
8,16,24
8,20,24
8,16,24
8,20,16
8,20,16
8,20,16
8,20,16
8,20,16
8,20,16
8,20,24
8,16,16
8,20,24
16,20,24
16,24,16
16,24,16
16,24,24
16,24,24
8,24,32
8,24,32
8,24,24
8,28,24
16,28,24
16,28,24
8,28,24
16,32,24
16,32,32
16,32,32
16,32,24
16,36,24
16,36,32
16,36,40
16,40,40
16,44,40
16,44,40
16,44,40
16,44,40
24,48,48
24,48,48
24,48,48
24,52,48
24,52,48
24,56,48
24,56,48
24,56,56
24,60,56
24,60,56
32,60,64
32,64,56
32,68,56
32,68,56
32,68,56
32,72,56
32,72,64
32,72,72
32,76,72
32,76,72
32,76,72
40,80,72
40,80,72
40,80,72
32,84,72
40,84,72
40,84,72
40,88,80
32,88,80
40,88,72
40,88,72
32,92,80
32,88,80
40,92,72
40,92,72
40,88,72
40,92,72
40,92,72
40,92,72
40,92,80
40,92,80
40,88,80
40,92,80
40,88,80
40,88,80
40,88,72
40,88,72
40,88,72
40,88,72
40,84,72
40,84,72
32,84,64
32,84,72
32,84,64
32,84,64
40,76,64
40,80,64
32,80,72
40,80,72
40,76,72
40,80,72
40,76,72
40,76,80
48,76,88
48,72,80
48,76,80
48,76,80
48,72,80
48,72,80
48,72,88
48,68,88
48,72,88
48,68,88
40,64,80
48,60,72
48,64,80
48,64,80
40,60,80
40,56,72
40,60,72
40,56,72
40,52,72
40,48,72
32,48,64
32,44,64
32,44,56
24,40,48
24,40,48
24,40,40
24,36,48
24,32,48
24,32,40
16,32,40
24,32,32
24,28,32
16,32,24
16,28,24
16,24,40
16,24,40
16,20,32
16,20,32
8,24,24
16,24,24
16,20,32
16,20,32
16,20,24
16,16,24
16,20,16
16,16,16
16,16,24
8,12,24
8,16,16
8,20,16
0,16,16
8,16,16
8,16,16
8,16,16
8,16,16
0,16,8
8,20,8
8,16,8
8,16,16
8,12,16
8,16,24
8,16,24
8,16,16
8,16,24
8,16,16
8,20,16
8,16,8
8,20,8
8,20,16
8,20,16
8,20,16
8,20,24
8,20,16
8,20,24
8,24,16
8,24,16
8,24,16
16,24,24
16,24,32
16,24,32
8,28,32
8,28,32
16,32,32
16,32,32
16,32,32
16,32,32
16,36,32
16,36,32
16,36,24
16,36,24
16,40,32
24,40,32
24,40,40
24,40,40
16,44,40
16,44,40
24,48,40
24,48,40
24,48,40
24,52,40
24,56,48
24,56,48
24,56,48
32,56,48
32,60,56
32,60,56
24,64,56
24,64,56
32,68,64
32,68,64
32,68,56
32,72,64
32,76,64
32,76,64
32,72,72
32,76,72
40,80,64
40,80,64
32,84,64
40,88,72
40,88,72
40,88,72
40,88,80
40,88,72
40,92,80
40,92,80
40,92,72
40,96,72
40,96,72
40,96,72
32,100,64
40,100,64
40,96,72
40,96,72
40,96,80
32,96,80
40,96,80
40,96,80
40,96,80
40,96,80
40,96,72
40,92,72
40,96,72
32,92,72
40,92,72
40,92,72
40,92,72
40,88,72
40,88,72
40,88,72
40,84,72
40,88,72
48,80,64
48,80,64
40,80,80
40,80,80
40,76,80
40,80,80
40,80,80
40,80,80
48,76,80
48,80,80
48,76,88
48,76,88
48,80,88
48,76,88
56,76,88
56,72,80
48,76,88
48,72,80
48,68,80
48,72,80
48,68,88
48,64,80
48,60,80
40,60,72
40,56,72
40,56,72
32,56,72
32,52,72
32,48,64
32,48,64
32,44,56
32,44,48
24,40,56
24,36,48
24,40,48
16,36,48
24,32,40
16,32,40
24,28,40
24,32,40
24,28,32
24,24,32
24,20,40
24,20,40
24,24,32
16,20,32
16,20,24
16,20,24
8,20,24
16,20,24
8,16,24
8,16,24
8,16,24
16,16,24
8,16,24
8,16,24
8,16,24
0,16,24
8,16,24
8,16,24
8,12,16
8,16,16
0,16,8
8,16,8
8,16,16
8,16,16
8,16,16
8,12,8
8,16,16
8,16,16
8,16,16
8,16,16
0,20,16
0,20,16
8,16,16
8,20,16
8,16,16
16,16,16
8,20,16
8,20,16
8,20,16
8,20,24
8,24,16
8,24,16
8,24,16
8,28,16
8,24,24
16,28,24
8,24,24
16,28,32
16,32,24
16,32,32
16,32,32
16,36,32
16,32,32
16,32,32
16,36,40
16,36,32
16,40,32
16,40,32
16,44,40
24,44,40
24,48,40
24,48,40
24,48,40
24,48,40
24,48,48
24,48,48
24,56,48
24,56,48
32,56,56
32,60,56
32,64,56
32,64,56
24,64,56
32,68,64
32,68,56
32,68,56
32,72,64
32,72,64
24,80,64
32,80,64
32,76,64
32,80,72
32,84,64
32,84,64
32,84,72
40,88,72
40,88,72
32,92,72
40,92,72
40,92,72
40,92,80
40,96,80
40,96,80
40,96,80
40,96,80
40,96,80
40,100,80
40,100,80
40,100,88
40,100,80
40,100,80
40,100,80
40,96,80
40,96,80
40,100,72
40,100,72
40,100,72
40,100,72
40,96,80
40,96,72
40,96,80
40,96,80
40,92,80
40,92,80
40,92,72
40,88,72
32,92,72
32,92,72
40,84,72
40,84,72
48,84,80
40,80,72
40,80,88
40,80,80
40,80,80
40,80,80
48,80,88
48,80,88
48,80,88
48,80,88
56,80,88
56,80,88
56,76,88
56,76,88
56,76,88
56,72,88
48,72,88
48,72,80
48,68,96
48,64,88
40,60,72
40,56,72
40,56,72
40,56,72
40,52,64
32,52,64
32,48,64
24,48,64
24,44,56
24,44,56
32,36,48
32,36,56
24,36,48
24,32,48
16,32,40
16,32,40
24,32,32
24,32,32
16,28,40
16,28,32
16,24,32
16,24,32
16,20,24
16,24,24
16,20,32
16,20,32
16,16,32
16,16,32
8,20,32
8,16,24
8,16,24
16,16,24
8,16,24
8,16,24
8,16,24
0,12,24
8,16,16
8,12,16
8,12,16
8,12,16
8,16,8
8,16,8
8,12,24
8,12,24
8,16,16
8,16,8
8,16,16
8,20,16
8,16,16
8,16,16
0,20,16
0,20,16
8,20,16
8,20,16
8,16,16
8,16,16
8,20,16
8,20,16
8,20,16
16,20,24
8,20,16
8,24,16
16,24,24
16,24,24
16,28,16
16,28,24
8,28,24
16,32,32
16,32,32
16,32,32
16,32,32
16,32,32
16,36,32
16,36,32
16,40,32
16,40,32
16,40,32
24,40,32
24,44,40
24,44,40
24,44,48
24,48,48
24,48,48
24,52,48
32,48,48
32,52,48
32,56,48
32,56,48
24,60,56
32,60,56
24,64,56
32,68,56
32,68,64
32,68,64
32,68,64
32,68,64
32,72,64
40,76,64
32,76,64
32,76,64
32,80,64
32,80,72
32,88,72
32,88,72
32,88,72
40,92,72
40,92,80
40,92,80
40,92,72
40,96,72
40,100,80
40,100,80
40,96,80
40,100,80
40,96,88
48,100,88
40,100,88
40,100,88
40,104,88
40,100,80
40,104,80
40,104,88
40,100,80
40,104,80
40,104,80
40,104,80
40,104,80
40,104,80
40,100,80
40,100,72
40,96,72
40,100,80
32,96,80
40,96,80
40,96,80
40,96,80
40,92,72
40,96,72
40,92,80
40,88,80
40,88,72
40,88,72
40,84,80
40,84,80
48,80,88
48,84,88
56,84,88
56,84,88
48,84,96
48,84,96
56,84,88
56,84,88
56,80,88
56,80,88
56,72,88
56,76,96
48,76,88
48,72,88
48,72,88
48,68,80
40,64,72
40,60,72
40,56,72
40,56,72
40,52,64
32,52,64
32,48,64
24,48,64
32,48,48
32,44,48
32,44,48
32,40,48
24,36,48
24,32,40
24,36,40
24,32,40
24,32,40
16,28,32
16,28,32
16,28,32
16,28,32
16,24,32
8,24,24
16,24,24
16,20,24
16,20,24
16,16,24
8,16,24
16,16,24
16,16,24
8,16,24
8,16,24
8,20,16
0,16,16
8,16,24
8,16,24
8,16,24
8,16,24
8,16,24
8,16,16
8,16,8
8,16,8
0,16,32
8,16,32
8,16,16
8,16,16
0,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
8,20,16
8,20,16
8,16,16
8,20,8
8,20,8
8,24,16
8,24,16
8,20,24
8,24,24
16,24,24
16,24,24
16,24,24
16,28,32
16,24,32
16,28,32
16,28,32
16,28,32
16,32,24
16,36,32
16,36,24
16,36,32
16,40,32
16,40,32
16,40,32
24,40,40
24,44,48
24,44,48
24,48,48
24,48,48
24,52,48
24,52,48
24,52,48
24,56,48
24,56,56
24,60,56
24,60,48
32,64,56
32,64,56
32,68,64
32,68,64
32,68,64
32,68,64
32,72,64
32,76,64
40,76,64
40,80,64
40,80,64
40,84,64
40,84,64
40,88,72
40,88,72
40,92,72
40,92,72
40,96,80
40,96,80
40,96,72
40,100,72
40,100,80
40,100,80
48,100,80
40,100,80
40,100,88
40,104,88
40,104,88
48,104,88
48,104,88
48,104,88
40,108,80
40,108,80
40,108,80
40,108,80
40,108,88
40,108,88
40,104,80
40,104,88
40,104,80
40,104,80
40,100,80
40,100,80
40,104,80
40,100,80
40,100,80
40,96,80
40,96,72
40,96,72
40,92,80
40,92,80
40,88,72
40,92,72
40,92,72
48,88,72
48,84,88
48,84,88
56,84,96
56,84,96
56,84,96
56,84,96
56,84,96
56,84,96
56,84,96
56,84,96
56,76,88
56,80,88
56,76,96
48,72,88
56,72,80
48,68,80
48,60,72
48,60,64
40,56,72
40,56,72
40,56,64
32,52,64
32,48,64
32,48,56
32,44,56
32,44,56
32,40,48
24,40,48
24,36,48
24,36,40
24,36,40
16,32,40
16,32,32
16,32,32
16,28,32
16,28,32
16,28,24
16,24,24
16,24,24
16,24,24
16,20,24
16,20,24
8,20,24
16,20,24
16,16,32
16,20,32
8,20,24
8,20,24
8,16,24
8,16,24
8,16,24
8,16,16
8,16,16
8,16,16
8,12,16
8,12,16
8,16,8
8,16,16
8,16,16
8,16,16
0,16,16
0,20,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
8,20,16
8,16,8
8,20,16
8,20,16
8,24,16
8,24,16
8,24,16
8,24,24
8,24,24
8,24,24
8,24,24
8,24,32
16,24,32
16,28,32
16,28,32
24,28,32
16,28,32
16,36,32
16,36,32
16,36,32
16,36,40
16,40,40
16,40,40
16,44,40
24,44,40
24,44,40
24,44,48
24,48,40
24,48,40
24,52,48
24,52,48
24,56,48
24,60,48
24,60,56
24,60,56
24,60,56
32,64,56
32,64,56
32,68,64
32,72,64
32,72,64
32,76,64
32,76,64
32,76,64
40,80,72
40,84,72
40,84,72
40,88,72
40,88,72
40,92,72
40,92,72
40,96,64
40,96,72
40,100,72
48,100,80
48,100,80
48,100,80
48,104,88
40,104,80
40,100,88
40,104,96
48,104,88
48,104,88
48,104,88
48,108,88
40,112,88
40,112,88
40,112,88
40,112,88
40,112,88
40,112,88
48,108,80
48,108,80
48,108,80
48,108,80
40,108,80
48,108,80
48,104,80
48,108,80
40,104,80
40,100,72
40,100,80
40,100,80
40,100,80
40,96,80
48,96,80
48,92,80
48,92,80
48,92,80
48,88,80
48,92,80
48,92,88
48,92,96
56,88,96
56,88,96
56,88,96
56,88,96
56,88,88
56,88,96
56,88,96
56,84,96
56,80,88
56,80,88
48,76,88
48,76,88
48,72,88
40,68,88
48,64,72
40,60,72
40,64,72
40,60,72
40,56,64
32,52,64
32,52,56
32,52,64
32,44,56
24,44,56
24,40,56
24,40,48
24,40,48
24,36,40
16,36,40
16,36,32
16,32,40
24,28,40
16,28,32
16,28,32
16,24,32
16,24,24
16,20,24
16,20,24
16,20,24
16,20,32
8,20,24
8,20,24
8,20,24
8,16,24
0,20,24
8,20,24
16,16,24
16,16,24
16,16,24
8,12,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,12,24
8,12,16
0,16,8
8,20,8
8,16,8
8,16,8
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
8,16,16
8,20,16
8,20,16
8,20,16
8,24,16
8,24,16
16,24,24
8,24,24
16,24,24
16,24,24
16,28,24
8,28,32
16,28,32
8,32,24
8,32,32
16,32,32
16,32,32
8,36,32
16,36,32
16,36,40
16,40,40
16,40,32
16,40,32
16,40,40
24,40,40
24,44,48
24,44,48
24,48,48
24,52,48
24,52,48
24,56,56
24,56,56
24,60,56
24,60,56
24,60,56
32,60,64
32,64,64
32,64,56
32,68,64
24,72,64
32,76,64
32,80,64
32,80,64
32,80,72
32,80,80
32,88,80
40,88,80
40,92,80
40,92,80
40,92,72
40,96,72
40,96,80
40,100,80
40,100,80
40,104,80
40,108,88
40,108,88
40,108,88
40,108,88
40,112,88
40,112,88
48,112,88
48,112,88
48,108,88
48,112,88
48,112,96
40,112,96
40,112,96
40,116,96
48,116,88
48,112,88
48,108,88
48,112,88
48,108,80
48,112,80
48,112,80
48,112,80
48,108,80
48,108,88
48,108,80
40,104,80
48,100,80
48,100,80
48,100,80
48,96,80
48,96,80
48,92,88
40,96,88
48,96,88
48,92,88
48,92,88
48,92,88
48,92,96
56,92,96
56,92,96
56,88,88
64,92,96
64,88,104
64,88,104
64,84,104
64,84,104
56,84,96
56,80,96
48,76,96
48,72,96
48,72,88
48,68,80
40,64,72
40,60,72
32,60,72
32,60,72
40,56,64
32,52,64
32,52,56
32,48,56
32,44,56
32,44,56
32,40,48
24,40,40
24,40,48
24,36,48
24,36,40
16,32,40
24,32,40
24,28,40
24,32,32
16,28,32
16,24,32
16,24,32
16,24,32
8,24,32
16,20,24
16,20,24
16,20,24
16,20,24
8,20,24
8,16,24
8,16,24
8,16,24
8,16,16
8,16,16
8,16,16
8,12,16
8,16,16
8,16,16
0,16,16
8,12,16
8,16,16
8,12,8
8,16,32
8,12,24
8,16,8
8,16,8
0,16,8
8,20,8
8,16,16
8,16,16
8,20,16
8,16,16
8,16,16
8,16,16
8,20,16
8,20,16
8,24,16
8,24,16
8,20,24
8,20,24
16,24,16
16,24,16
16,28,24
16,28,24
16,28,24
16,32,24
16,32,24
16,32,24
16,32,32
16,32,32
16,36,32
16,36,32
16,36,32
16,40,32
16,40,32
16,40,32
16,40,40
24,44,48
16,48,48
24,48,48
32,52,48
32,52,48
24,56,56
24,56,56
24,56,56
24,56,56
24,64,56
24,64,56
32,64,56
32,64,56
32,68,64
32,72,64
24,76,72
32,80,72
40,80,72
40,80,72
40,84,72
40,84,72
32,88,72
40,92,72
40,92,72
40,96,72
40,96,72
40,96,72
40,100,88
48,100,88
48,104,88
48,104,88
40,108,88
40,108,88
40,108,88
40,112,88
48,112,88
48,112,88
48,116,88
48,116,88
40,112,96
48,116,104
48,112,96
48,112,96
48,112,88
48,116,96
48,112,96
48,116,96
48,112,96
56,116,96
48,116,96
48,112,96
48,112,88
48,116,88
48,112,96
48,112,96
48,112,88
40,108,80
48,104,80
48,104,80
48,104,88
48,104,88
48,100,88
40,100,88
40,96,88
48,100,88
48,96,88
48,96,88
56,96,96
56,96,88
64,92,104
64,92,104
64,88,104
64,88,104
64,92,104
64,88,104
56,88,104
56,84,104
64,84,96
56,84,88
48,72,96
48,76,96
48,72,88
48,68,80
48,64,72
48,60,72
40,60,72
40,56,72
40,56,64
40,52,64
40,52,64
32,48,64
32,44,48
32,44,48
32,44,48
24,40,48
24,36,48
24,36,48
16,36,40
16,36,40
16,32,40
16,32,40
16,32,32
16,28,32
16,28,32
16,24,32
8,28,24
8,24,32
8,24,24
8,24,24
16,20,32
16,20,32
16,16,24
16,16,24
16,16,24
8,16,24
8,16,24
8,16,24
8,16,24
8,16,24
8,16,24
8,16,16
8,16,16
8,16,16
8,16,8
8,16,16
8,16,16
8,16,16
0,16,16
0,16,16
8,12,16
8,16,16
8,16,16
8,16,24
8,12,24
8,16,24
8,16,16
8,16,16
8,16,16
8,20,16
8,20,24
8,20,24
8,20,24
8,20,24
8,24,16
8,24,24
8,24,24
16,28,24
16,28,24
16,32,24
16,32,24
16,36,24
16,32,32
16,32,32
16,36,40
24,36,40
16,40,32
16,40,32
16,44,32
24,44,32
16,48,40
16,48,40
24,48,40
24,52,40
24,52,48
24,52,48
24,56,48
24,56,56
24,60,48
24,60,56
24,68,56
24,68,48
32,68,64
32,68,64
32,72,64
32,72,64
32,76,72
32,76,72
32,80,72
40,80,72
40,88,72
40,88,72
40,88,64
40,92,72
40,96,72
40,100,72
40,104,80
40,104,80
40,104,88
40,104,88
40,108,88
40,108,88
48,108,88
48,108,88
40,112,80
48,116,80
40,120,96
48,120,96
48,116,104
48,120,104
48,116,96
48,120,104
48,120,96
48,120,96
48,116,96
48,116,96
48,120,88
48,120,96
48,116,104
48,120,104
48,116,96
48,112,96
48,116,88
48,116,88
48,112,96
48,112,96
40,112,88
48,112,88
48,108,96
48,108,88
48,108,96
48,104,88
48,104,88
48,104,88
48,100,96
48,100,96
48,100,96
48,100,96
48,96,96
48,96,96
56,96,104
56,96,104
56,92,104
56,92,112
64,96,104
64,92,104
56,92,104
56,88,104
64,84,104
64,84,96
56,76,96
56,72,96
48,72,80
40,72,72
48,64,80
48,64,72
40,60,72
40,60,72
40,56,64
40,56,64
32,52,56
32,48,56
32,48,56
32,44,48
32,40,48
24,40,48
24,40,40
16,36,40
24,36,48
24,32,48
24,32,40
24,32,40
24,28,32
16,28,32
16,28,32
16,24,32
8,24,24
8,24,32
8,20,24
16,24,24
16,20,24
16,20,24
16,20,16
16,20,16
8,20,16
8,20,16
8,16,16
8,20,16
8,16,16
8,16,24
0,16,16
8,16,16
8,16,16
8,16,16
8,12,16
8,16,16
8,16,16
8,16,16
0,16,16
8,16,16
8,12,16
8,16,16
8,16,16
8,20,16
8,16,24
8,16,24
8,16,16
8,16,16
8,20,16
8,20,16
8,20,16
8,24,16
16,20,24
16,20,24
16,20,24
16,20,24
8,28,24
8,28,24
16,28,24
16,28,24
16,28,24
16,32,24
8,32,32
16,36,32
16,36,32
16,40,40
16,40,40
16,44,40
16,44,40
16,48,40
16,44,40
24,48,40
24,52,40
24,52,40
24,52,48
24,52,48
16,56,56
24,60,56
24,64,56
24,64,56
24,64,56
24,68,56
32,68,64
32,72,64
32,72,56
32,76,64
40,76,72
40,76,72
32,84,72
32,84,72
40,88,72
40,88,80
40,92,80
40,92,80
32,100,80
40,100,80
40,104,80
40,104,88
48,104,88
48,104,88
48,112,80
48,116,88
48,112,88
48,112,88
40,120,88
40,120,88
48,120,96
48,120,96
48,116,104
48,116,104
56,120,96
56,120,96
56,120,96
56,120,96
56,120,96
56,124,104
56,124,96
56,124,96
56,116,96
56,120,96
56,120,96
56,120,96
56,116,96
56,116,96
56,116,96
48,112,96
48,116,88
48,116,88
48,112,96
48,112,96
48,108,96
48,108,88
48,104,88
48,104,88
48,100,88
48,104,88
48,104,88
48,104,96
56,100,96
56,100,96
64,96,96
64,100,96
64,100,104
64,100,104
64,96,104
64,96,104
64,92,112
56,88,104
64,84,104
56,80,104
56,72,96
56,72,96
48,72,80
48,68,80
40,68,72
40,64,72
40,60,64
40,60,64
32,56,64
32,56,64
32,52,56
24,52,56
24,48,56
24,44,48
24,40,48
24,40,48
24,40,40
24,40,40
24,36,40
24,32,40
24,32,32
24,32,32
16,28,32
16,32,32
8,28,32
16,24,32
16,24,32
16,24,32
16,24,24
16,20,24
16,20,24
16,20,24
16,20,16
16,20,16
8,16,16
8,16,16
8,20,16
8,16,16
8,16,16
8,16,16
8,12,16
8,16,16
8,16,16
8,16,16
8,16,8
8,16,16
8,16,16
8,12,16
8,16,16
0,12,8
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
8,20,16
8,20,16
8,24,16
8,24,16
8,20,24
16,24,24
8,24,24
16,24,32
8,28,24
8,28,24
16,28,24
16,28,24
16,32,24
16,32,32
16,32,32
24,36,32
16,40,32
16,40,32
16,40,40
16,40,40
16,40,40
24,44,40
24,44,40
24,44,48
24,48,48
24,48,56
24,56,48
24,56,48
24,56,56
24,60,56
24,64,48
24,64,56
32,68,64
32,68,64
32,68,64
32,72,72
40,76,56
40,76,64
40,80,72
40,80,72
40,88,72
32,88,72
40,92,80
40,92,80
40,96,88
40,96,88
40,104,88
40,104,88
48,104,88
48,104,88
48,108,88
48,108,88
48,116,88
48,116,96
48,116,96
48,116,96
48,116,96
48,120,104
56,120,104
56,120,104
56,120,104
56,120,104
64,124,96
64,124,104
56,124,104
56,128,104
48,128,104
56,128,104
56,124,104
56,124,104
64,120,96
64,120,96
64,120,96
56,120,88
56,116,104
56,116,104
48,120,104
48,116,104
48,120,88
56,116,96
56,116,96
56,112,96
48,112,96
48,112,88
48,108,88
48,112,88
48,104,96
40,104,96
48,100,104
48,104,104
56,104,96
56,100,96
64,100,96
64,100,104
56,96,112
64,100,112
64,100,104
64,100,104
64,96,104
64,92,104
56,88,96
56,84,96
56,76,96
56,76,88
48,72,88
40,68,80
40,64,72
40,64,72
40,60,64
32,60,56
32,56,64
32,56,64
32,52,56
32,48,56
24,48,48
24,44,48
24,44,48
24,40,48
24,40,40
24,40,40
16,36,40
24,32,40
24,32,32
24,28,32
16,28,32
16,28,32
16,28,40
8,28,40
16,24,32
16,24,32
16,24,24
16,24,24
16,20,24
16,20,24
16,20,24
16,16,24
16,16,24
16,16,24
8,16,16
8,16,16
8,16,16
8,16,16
8,12,16
8,12,16
0,16,24
8,16,24
8,16,16
8,16,16
16,16,8
8,16,8
8,16,16
8,12,8
0,16,16
8,20,16
16,16,16
8,16,8
8,16,16
8,16,16
8,20,16
8,20,16
8,20,24
8,20,24
8,24,24
8,24,24
8,20,24
16,24,24
16,24,32
16,24,32
16,28,24
16,28,24
16,28,24
16,28,24
8,32,24
16,32,32
16,36,32
16,36,32
16,40,40
16,40,40
16,40,40
16,40,40
24,44,40
24,44,40
24,44,40
24,48,40
24,48,40
24,52,40
24,56,48
24,56,48
32,56,56
32,56,56
32,60,48
32,64,56
32,68,56
32,72,56
32,72,64
32,72,64
32,76,56
40,80,64
32,80,72
40,88,72
40,88,72
40,88,80
40,92,72
40,96,80
40,96,80
40,100,80
48,104,80
48,104,88
48,108,88
48,108,88
40,112,88
48,116,88
48,116,96
48,120,96
48,120,96
48,120,96
56,120,96
56,120,96
56,124,96
56,124,96
56,124,104
64,124,104
56,124,112
56,128,112
56,128,112
56,132,112
56,132,104
56,132,104
64,124,104
56,124,104
64,124,96
64,124,96
56,128,104
56,124,104
56,124,112
56,124,112
56,120,104
48,120,104
56,120,96
56,120,96
56,120,96
56,116,88
48,116,96
48,112,96
40,116,88
48,112,88
48,108,96
48,108,96
48,104,104
48,108,96
64,104,96
64,104,96
64,104,96
64,104,96
64,100,104
64,104,112
64,104,104
64,104,104
64,96,104
56,96,104
64,84,96
56,84,96
56,80,88
56,80,96
48,76,80
48,72,80
40,68,72
40,64,72
40,60,64
40,60,64
32,56,64
32,52,56
32,52,56
24,48,48
24,48,56
24,44,56
24,48,56
24,44,48
24,40,40
24,40,40
24,36,40
24,36,40
24,32,32
16,32,32
16,28,32
16,28,32
16,28,24
16,28,24
16,28,24
16,24,24
8,24,24
8,24,24
16,20,24
16,20,24
16,20,16
8,16,16
8,16,24
8,16,24
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,12,16
8,16,16
8,16,16
8,12,16
8,16,16
0,16,16
8,12,24
8,16,16
8,16,16
8,16,16
8,16,16
8,16,16
8,20,16
8,20,16
8,20,16
8,20,8
8,20,16
8,20,16
8,20,16
8,24,24
8,24,24
8,24,24
8,24,24
16,24,32
16,24,24
16,24,24
16,24,24
16,28,24
16,28,24
16,32,24
16,36,24
8,36,32
16,36,32
16,36,32
16,40,32
16,40,40
16,44,40
16,44,40
16,44,40
16,52,40
16,52,48
24,52,48
24,56,48
24,56,56
24,56,56
32,56,56
32,56,56
24,68,48
32,68,48
32,72,56
32,72,56
40,72,64
40,72,64
32,80,64
32,84,64
32,84,72
40,88,80
48,84,80
48,88,80
40,92,80
48,92,80
48,104,80
48,104,80
40,108,88
48,108,96
48,112,96
56,116,104
48,116,104
48,116,104
56,116,104
56,116,104
56,120,104
56,120,104
56,124,104
56,128,104
56,124,104
56,124,104
56,128,104
56,128,104
56,128,112
56,128,120
64,128,112
64,128,112
64,132,104
64,132,104
56,128,112
64,128,112
56,128,112
56,128,112
56,132,112
56,132,112
56,128,104
56,128,104
56,124,104
56,124,96
56,124,104
56,124,104
48,120,96
48,124,104
48,120,104
48,116,104
48,112,104
48,112,104
56,108,96
56,108,96
56,104,96
56,108,104
56,108,104
56,108,104
64,104,104
64,104,104
64,104,112
64,100,104
64,100,104
64,100,104
64,96,104
56,96,104
56,88,96
56,84,96
56,84,80
48,80,80
48,76,80
48,72,72
48,68,72
48,64,72
40,64,64
40,60,64
32,56,64
32,56,64
32,52,56
24,52,48
32,44,56
32,44,56
32,44,56
24,40,48
24,40,48
24,36,48
16,36,40
24,36,40
24,36,40
16,32,32
16,28,40
16,28,40
16,28,32
16,24,24
16,24,32
16,24,32
8,24,24
16,24,24
16,20,24
16,20,32
16,20,24
16,20,24
16,16,16
16,16,16
8,16,16
8,16,16
8,16,24
8,16,24
8,16,16
8,12,16
8,16,8
8,16,16
8,12,8
8,16,8
0,16,24
8,16,24
8,16,16
8,16,16
0,16,16
0,20,16
8,16,16
8,20,16
0,20,8
8,20,8
8,24,16
8,24,16
8,20,16
8,20,16
8,24,16
8,24,24
16,24,24
16,24,24
16,24,24
16,24,24
16,28,24
16,28,24
16,32,16
16,32,24
16,36,24
16,36,24
16,36,32
16,36,32
16,36,40
16,40,40
16,40,48
24,44,48
16,48,40
16,48,40
16,52,40
24,52,40
24,56,48
24,56,48
24,56,48
24,56,48
24,60,56
32,60,64
32,68,48
32,68,48
32,76,56
32,76,56
40,76,64
40,76,64
32,80,64
40,80,64
40,84,72
40,88,72
48,92,80
48,92,80
48,96,80
48,100,80
40,104,88
48,108,88
48,108,96
48,112,96
48,112,104
48,112,104
48,112,104
48,116,104
56,120,96
56,124,96
56,124,96
56,124,96
48,128,104
56,128,104
56,128,120
56,128,120
56,132,112
56,132,112
64,132,112
64,132,112
64,132,104
72,132,104
64,132,104
64,136,104
56,136,112
56,136,112
56,132,112
64,132,112
64,132,112
64,132,112
64,132,104
64,132,104
56,128,104
56,128,96
56,128,112
56,124,112
56,120,104
56,120,104
56,120,104
48,116,104
56,116,96
56,112,96
56,112,104
56,108,104
56,112,112
56,108,112
56,108,112
56,108,112
64,104,112
64,104,112
56,104,112
64,100,112
64,104,104
64,100,104
64,96,96
56,96,96
56,92,96
48,88,88
48,84,80
48,80,80
48,76,80
48,72,72
48,68,72
40,64,72
40,60,64
40,60,64
32,56,64
32,56,64
32,52,64
24,48,56
32,48,56
32,48,56
32,44,56
24,40,48
24,40,48
24,36,48
16,36,40
24,36,32
24,36,40
16,32,40
16,28,40
16,28,32
16,28,32
16,28,32
16,24,32
16,20,32
16,24,24
16,24,24
8,24,32
16,24,32
16,20,24
16,20,24
16,16,24
16,16,24
8,20,24
8,20,24
8,16,24
8,16,24
8,16,16
8,16,16
8,12,16
8,16,16
8,12,24
8,12,24
8,12,24
8,16,24
8,16,16
8,16,16
0,16,24
0,20,16
8,16,8
8,20,8
8,20,8
8,20,16
8,20,16
8,20,16
8,24,16
8,24,16
8,24,16
8,24,16
8,24,24
16,24,24
8,28,24
16,28,24
8,28,24
8,28,24
8,32,24
